date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:52:44	20410/20410	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224fba-53de1e0259c0f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.eot	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.eot	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:44	51207/51207	---M--	200	added ('OK')	image/svg+xml	etag:%22c807-53de1e0259c0f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.svg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.svg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:48	23992/23992	---M--	200	added ('OK')	application/font-woff	etag:%225db8-53de1e0259ff7%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.woff	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.woff	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:48	20410/20410	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224fba-53de1e0259c0f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.eot?	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfontd41d.eot	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:48	22456/22456	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257b8-53de1e0259057%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.eot	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.eot	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:50	41660/41660	---M--	200	added ('OK')	application/font-sfnt	etag:%22a2bc-53de1e0259827%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.ttf	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_bold_0-webfont.ttf	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:51	72185/72185	---M--	200	added ('OK')	image/svg+xml	etag:%22119f9-53de1e0259ff7%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.svg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.svg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:52	22456/22456	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257b8-53de1e0259057%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.eot?	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfontd41d.eot	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:53	25940/25940	---M--	200	added ('OK')	application/font-woff	etag:%226554-53de1e0259c0f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.woff	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.woff	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:52:56	45616/45616	---M--	200	added ('OK')	application/font-sfnt	etag:%22b230-53de1e0259057%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.ttf	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helvetica_0-webfont.ttf	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:03	61324/61324	---M--	200	added ('OK')	application/font-woff	etag:%22ef8c-53de1e025943f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.woff	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.woff	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:06	395993/395993	---M--	200	added ('OK')	image/svg+xml	etag:%2260ad9-53de1e025943f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.svg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.svg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:08	4272/4272	---M--	200	added ('OK')	image/png	etag:%2210b0-53de1e02a6e66%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/count_bg.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/count_bg.png	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:10	11347/11347	---M--	200	added ('OK')	image/jpeg	etag:%222c53-53de1e02a6e66%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/check_bg.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/check_bg.jpg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:11	3441/3441	---M--	200	added ('OK')	image/png	etag:%22d71-53de1e02a6e66%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/radio_bg.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/radio_bg.png	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:13	11200/11200	---M--	200	added ('OK')	image/jpeg	etag:%222bc0-53de1e02a5ade%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/select_bg.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/select_bg.jpg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:14	2335/2335	---M--	200	added ('OK')	image/jpeg	etag:%2291f-53de1e02a5ade%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/count_bg.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/count_bg.jpg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:16	11382/11382	---M--	200	added ('OK')	image/jpeg	etag:%222c76-53de1e02a5ec6%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/select_bg1.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/select_bg1.jpg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:17	155452/155452	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225f3c-53de1e0259c0f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.eot	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.eot	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:17	2057/2057	---M--	200	added ('OK')	image/png	etag:%22809-53de1e02a62ae%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/count_bg1.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/count_bg1.png	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:17	1126/1126	---M--	200	added ('OK')	image/jpeg	etag:%22466-53de1e02a5ec6%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/tab_3_list_bg.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/tab_3_list_bg.jpg	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:18	262/262	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202020%2012:01:38%20GMT	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/top_aro.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/top_aro.43.delayed	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:18	1080/1080	---M--	200	added ('OK')	image/png	etag:%22438-53de1e02a5ade%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/bot_tip_icn.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/bot_tip_icn.png	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:18	155452/155452	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225f3c-53de1e0259c0f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.eot?	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-lightd41d.eot	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:19	1316/1316	---M--	200	added ('OK')	image/png	etag:%22524-53de1e025b37f%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/images/count_top_arow.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/images/count_top_arow.png	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:19	6494/6494	---M--	200	added ('OK')	image/gif	etag:%22195e-53de1e02a62ae%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/ajax-loader.gif	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/images/ajax-loader.gif	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:19	1185/1185	---M--	200	added ('OK')	image/png	etag:%224a1-53de1e025b767%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/images/count_left_arow.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/images/count_left_arow.png	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:20	326/326	---M--	200	added ('OK')	image/png	etag:%22146-53bb220efa58e%22	http://www.misfitvillage.com/wp-content/themes/sensible-wp/img/h1-bg.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/themes/sensible-wp/img/h1-bg.png	(from http://www.misfitvillage.com/wp-content/themes/sensible-wp/style.css?ver=4.6.19)
05:53:20	155252/155252	---M--	200	added ('OK')	application/font-sfnt	etag:%2225e74-53de1e0259057%22	http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.ttf	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/fonts/helveticaneue-light.ttf	(from http://www.misfitvillage.com/wp-content/plugins/ultimate-social-media-plus/css/sfsi-style.css?ver=4.6.19)
05:53:21	71896/71896	---M--	200	added ('OK')	text/html	etag:%22118d8-53bb220ef9dbe%22	http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont5b62.html	(from http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/font-awesome.css?ver=4.6.19)
05:53:30	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-53bb220ef95ee%22	http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont5b62.eot	(from http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/font-awesome.css?ver=4.6.19)
05:53:34	391622/391622	---M--	200	added ('OK')	image/svg+xml	etag:%225f9c6-53bb220ef99d6%22	http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont5b62.svg	(from http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/font-awesome.css?ver=4.6.19)
05:53:37	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-53bb220ef95ee%22	http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont.eot?	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfontd41d.eot	(from http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/font-awesome.css?ver=4.6.19)
05:53:37	12274/12274	---M--	200	added ('OK')	image/png	etag:%222ff2-56c08d3772ebe%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/steam-logo-300x192.png	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/steam-logo-300x192.png	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:53:39	90412/90412	---M--	200	added ('OK')	application/font-woff	etag:%221612c-53bb220ef9dbe%22	http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont5b62.woff	(from http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/font-awesome.css?ver=4.6.19)
05:53:47	58637/58637	---M--	200	added ('OK')	image/jpeg	etag:%22e50d-56d081531c204%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper1-1024x576.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper1-1024x576.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:53:47	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202020%2012:02:08%20GMT	http://www.misfitvillage.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.misfitvillage.com%2Findex.php%2Fhome%2Ftainted-fate%2F	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-json/oembed/1.0/embed.533d49.delayed	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:53:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2016%20Jul%202020%2012:02:08%20GMT	http://www.misfitvillage.com/?p=1925	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/index46b2.html	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:53:48	222/222	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Jul%202020%2012:02:08%20GMT	http://www.misfitvillage.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.misfitvillage.com%2Findex.php%2Fhome%2Ftainted-fate%2F&format=xml	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-json/oembed/1.0/embed3be9	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:53:50	152796/152796	---M--	200	added ('OK')	application/font-sfnt	etag:%22254dc-53bb220ef9dbe%22	http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/fontawesome-webfont5b62.ttf	(from http://www.misfitvillage.com/wp-content/themes/sensible-wp/fonts/font-awesome.css?ver=4.6.19)
05:53:54	103457/103457	---M--	200	added ('OK')	image/jpeg	etag:%2219421-56d08157e280a%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper2-1024x576.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper2-1024x576.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:54:00	132022/132022	---M--	200	added ('OK')	image/jpeg	etag:%22203b6-56c121dbd0f08%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_2fda2496d1f78280d8adc7a2b40dfa7f977ab367-1024x576.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_2fda2496d1f78280d8adc7a2b40dfa7f977ab367-1024x576.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:55:52	687290/687290	---M--	200	added ('OK')	image/jpeg	etag:%22a7cba-56c124a2e7919%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_9ea0d8b5035d912e0fc8017b3e0f9a839207a8d9.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_9ea0d8b5035d912e0fc8017b3e0f9a839207a8d9.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:56:08	829401/829401	---M--	200	added ('OK')	image/jpeg	etag:%22ca7d9-56c121da8bc0f%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_2fda2496d1f78280d8adc7a2b40dfa7f977ab367.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_2fda2496d1f78280d8adc7a2b40dfa7f977ab367.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:56:10	111432/111432	---M--	200	added ('OK')	image/jpeg	etag:%221b348-56c124a4062e7%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_9ea0d8b5035d912e0fc8017b3e0f9a839207a8d9-1024x576.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_9ea0d8b5035d912e0fc8017b3e0f9a839207a8d9-1024x576.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:56:33	135589/135589	---M--	200	added ('OK')	image/jpeg	etag:%22211a5-56c1248abcbcd%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/ss_4e3d618b2c76da53980e8b0b51d28a6b72e66a6d-1024x576.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/ss_4e3d618b2c76da53980e8b0b51d28a6b72e66a6d-1024x576.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:56:56	1168228/1168228	---M--	200	added ('OK')	image/jpeg	etag:%2211d364-56d081500e692%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper1.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/4K-Wallpaper1.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
05:57:18	136731/136731	---M--	200	added ('OK')	image/jpeg	etag:%222161b-565e0c85d759c%22	http://www.misfitvillage.com/wp-content/uploads/2016/08/screen1-1024x530.jpg	C:/Users/Evan/Documents/Youtube%20-%20The%20Jobless%20Coder/RAW%20Footage%20Dump/The%20Cult%20Called%20Maxwolf%20Event%20Society/SickBrick/www.misfitvillage.com/wp-content/uploads/2016/08/screen1-1024x530.jpg	(from http://www.misfitvillage.com/index.php/home/tainted-fate/)
